ID,disgust__value__abs_energy,fear__value__abs_energy,happiness__value__abs_energy,sadness__value__abs_energy,disgust__value__kurtosis,fear__value__kurtosis,happiness__value__kurtosis,sadness__value__kurtosis,disgust__value__skewness,fear__value__skewness,happiness__value__skewness,sadness__value__skewness,disgust__value__mean,fear__value__mean,happiness__value__mean,sadness__value__mean,disgust__value__standard_deviation,fear__value__standard_deviation,happiness__value__standard_deviation,sadness__value__standard_deviation,disgust__value__variation_coefficient,fear__value__variation_coefficient,happiness__value__variation_coefficient,sadness__value__variation_coefficient,disgust__value__median,fear__value__median,happiness__value__median,sadness__value__median,disgust__value__minimum,fear__value__minimum,happiness__value__minimum,sadness__value__minimum,disgust__value__maximum,fear__value__maximum,happiness__value__maximum,sadness__value__maximum,disgust__value__mean_change,fear__value__mean_change,happiness__value__mean_change,sadness__value__mean_change,disgust__value__mean_abs_change,fear__value__mean_abs_change,happiness__value__mean_abs_change,sadness__value__mean_abs_change,disgust__value__number_peaks__n_4,fear__value__number_peaks__n_4,happiness__value__number_peaks__n_4,sadness__value__number_peaks__n_4,disgust__value__sum_values,fear__value__sum_values,happiness__value__sum_values,sadness__value__sum_values,disgust__value__cid_ce__normalize_True,fear__value__cid_ce__normalize_True,happiness__value__cid_ce__normalize_True,sadness__value__cid_ce__normalize_True,disgust__value__sample_entropy,fear__value__sample_entropy,happiness__value__sample_entropy,sadness__value__sample_entropy,disgust__value__approximate_entropy__m_5__r_0.1,fear__value__approximate_entropy__m_5__r_0.1,happiness__value__approximate_entropy__m_5__r_0.1,sadness__value__approximate_entropy__m_5__r_0.1,"disgust__value__fft_coefficient__attr_""abs""__coeff_1","fear__value__fft_coefficient__attr_""abs""__coeff_1","happiness__value__fft_coefficient__attr_""abs""__coeff_1","sadness__value__fft_coefficient__attr_""abs""__coeff_1","disgust__value__fft_coefficient__attr_""real""__coeff_1","fear__value__fft_coefficient__attr_""real""__coeff_1","happiness__value__fft_coefficient__attr_""real""__coeff_1","sadness__value__fft_coefficient__attr_""real""__coeff_1","disgust__value__fft_coefficient__attr_""imag""__coeff_1","fear__value__fft_coefficient__attr_""imag""__coeff_1","happiness__value__fft_coefficient__attr_""imag""__coeff_1","sadness__value__fft_coefficient__attr_""imag""__coeff_1",disgust__value__ar_coefficient__coeff_1__k_5,fear__value__ar_coefficient__coeff_1__k_5,happiness__value__ar_coefficient__coeff_1__k_5,sadness__value__ar_coefficient__coeff_1__k_5,disgust__value__autocorrelation__lag_5,fear__value__autocorrelation__lag_5,happiness__value__autocorrelation__lag_5,sadness__value__autocorrelation__lag_5,"disgust__value__linear_trend__attr_""rvalue""","fear__value__linear_trend__attr_""rvalue""","happiness__value__linear_trend__attr_""rvalue""","sadness__value__linear_trend__attr_""rvalue""","disgust__value__linear_trend__attr_""intercept""","fear__value__linear_trend__attr_""intercept""","happiness__value__linear_trend__attr_""intercept""","sadness__value__linear_trend__attr_""intercept""","disgust__value__linear_trend__attr_""slope""","fear__value__linear_trend__attr_""slope""","happiness__value__linear_trend__attr_""slope""","sadness__value__linear_trend__attr_""slope""",self-esteem
154,11.7437,4823.1062,225.2662,3152.9659,7.237174419888921,-1.5964713190084778,-0.358616385802796,-1.2018117853791066,2.575359823057133,0.011614261497656004,0.6238935551578096,0.12565372903994815,0.04955,1.95402,0.37306,1.6626299999999998,0.09637685147378491,1.0024530111681045,0.2934151263994411,0.6233998581167628,1.945042411176285,0.5130208550414552,0.7865092113854102,0.3749480390205655,0.0,1.88,0.33,1.6800000000000002,0.0,0.33999999999999997,0.0,0.36,0.62,3.77,1.28,3.1399999999999997,0.0,-0.0004304304304304306,0.00023023023023023022,-0.0003103103103103104,0.019959959959959958,0.11134134134134134,0.043993993993994,0.07216216216216216,31.0,77.0,68.0,85.0,49.55,1954.02,373.06,1662.6299999999999,14.165337273283775,4.486183352435859,6.394329347817893,4.6401962804031704,0.13429116864969945,0.4490859788080431,0.5538282562785034,0.46414912820040144,0.18840907972717202,0.4613760306432546,0.18583174150140014,0.3676984442123299,18.250796495365314,613.7607294186724,142.3557672441587,405.3166073801127,5.376579770475222,567.6737623052818,124.47702561340446,400.2919460456174,17.440870468154834,233.34252198582942,69.06978038268934,63.62318876900932,1.3695695005587527,1.4173852618520169,1.6035244289123542,1.2748087900403235,0.4596619996044415,0.9280507866274857,0.8088590651164392,0.9392067455528466,0.2701824698858424,0.22706366403371128,0.36099184477782187,-0.0033378260373032632,0.0044936263736263735,1.5601635164835166,0.18978373626373626,1.6662304495504494,9.020295020295019e-05,0.0007885014685014682,0.00036691944691944693,-7.2081072081072805e-06,23
155,2029.1631,10165.2431,2986.455,10689.395400000001,0.34518281932532746,-1.042857259869522,-0.0217852374651315,-0.028460895180189016,0.7992218460617082,-0.18947562890586575,0.4219456261404317,-0.5047999415822674,1.3095100000000002,3.02841,1.67688,3.23116,0.5606662642784922,0.9969834361211825,0.4177660417027693,0.49899945330631373,0.4281496623000146,0.3292101915266369,0.2491329383752978,0.15443353263419754,1.185,3.16,1.6600000000000001,3.29,0.13,0.5700000000000001,0.77,1.23,3.27,5.1,3.21,4.359999999999999,-0.0005705705705705705,-0.00018018018018018035,0.0004004004004004005,0.0,0.12385385385385385,0.15761761761761758,0.08696696696696696,0.11817817817817818,65.0,72.0,73.0,77.0,1309.5100000000002,3028.41,1676.8799999999999,3231.16,8.929208590513953,6.379022599560315,8.313220993154296,9.647389248359028,0.8375705797658591,0.6742803413536228,0.8157626025455137,0.9890515845634023,0.07401933470383337,0.16321885852874818,0.12178485067197009,0.027353868714724783,142.76160230990283,175.10041815044852,161.5162994900938,88.10100574757651,69.54876941552509,-43.649585609346495,89.55461832114895,-13.700763254667411,-124.67495244385287,169.57261014855627,-134.4153463646432,87.02916924786805,1.5918537158121502,1.5368114914059134,1.5345068703017226,1.5129086786719257,0.6379069395621465,0.8408281220430001,0.6925350216423808,0.6480078153398418,-0.3965384293200384,0.41998727552295084,-0.3624262395578658,0.36116163219806513,1.6942045554445557,2.30388995004995,1.9388666133866135,2.9193227372627373,-0.0007701592701592701,0.0014504905904905905,-0.0005244977244977246,0.0006242988242988244,35
157,1621.274,10097.518100000001,5593.5728,1498.2112,-1.1754991660654999,-0.4348742674629822,-0.7957374643691129,0.877470880190554,0.06079046460887543,-0.1491947604010695,0.2195175587574911,-0.2547198299317188,1.06628,3.1151500000000003,2.2063,1.1943,0.6959317219382948,0.6271830494361276,0.8519466591283752,0.2680647496408284,0.6526725831285355,0.2013331779966061,0.3861427091186036,0.22445344523221,1.1,3.11,2.1100000000000003,1.21,0.0,1.31,0.56,0.32,2.56,4.609999999999999,4.46,2.23,0.0004004004004004004,-0.0005805805805805802,0.0008708708708708708,-0.0009209209209209209,0.14928928928928928,0.14554554554554558,0.170980980980981,0.07925925925925927,68.0,83.0,61.0,80.0,1066.28,3115.15,2206.3,1194.3,9.16927754580687,9.296776115011784,8.436082846433742,11.993472548579035,0.6500208090989934,0.9458383645990478,0.6631051321098389,1.0807865047155092,0.1640219717059468,0.06728701159976502,0.1802416188170639,0.018189909756619826,74.5798451616102,117.49579988387939,96.00175528811117,33.440118649663575,-19.648221680314034,-113.29329758292991,63.89488585317311,-26.05345080581696,-71.94512276124762,-31.143084515479806,-71.65040530386662,-20.963283054246375,1.9616347175969608,1.5186507469206367,2.067709315464753,1.43048874138181,0.4935160685650206,0.6689055587784011,0.49283020482826745,0.46390847921388867,-0.22192073375262167,-0.03951501558675445,-0.2183737514085494,-0.09984093657004976,1.3335134665334665,3.1580327672327675,2.5282134865134864,1.2406099900099898,-0.000535001935001935,-8.585138585138593e-05,-0.0006444714444714444,-9.271269271269268e-05,34
158,8730.3285,7524.859,3810.6993,4631.3602,-0.3971451547677405,0.14363289495599973,-0.31267060265036317,-0.10832156877077503,-0.2977590656363169,0.060369801338469926,-0.009899470479406274,0.32277131579833745,2.90987,2.70146,1.9170100000000003,2.12044,0.5128207124327175,0.47641669618097976,0.36847246830665653,0.3675519098032277,0.17623492198370289,0.17635526573814891,0.1922120741710562,0.17333756663863525,2.965,2.71,1.93,2.06,1.37,1.41,0.9500000000000001,1.06,4.09,4.5,2.89,3.13,-0.00032032032032032015,-0.0014714714714714713,3.0030030030030056e-05,-0.001081081081081081,0.10364364364364363,0.134024024024024,0.06999999999999998,0.09115115115115113,66.0,86.0,70.0,79.0,2909.8700000000003,2701.46,1917.0100000000002,2120.44,8.377420060186866,11.306262791261569,7.691472822423432,10.044594998080695,0.7695564471064755,1.1025665618512133,0.7547050735593787,0.9655475289542266,0.14532349310915826,0.026534086326297057,0.0728332612144138,0.04109491115556896,87.02514813156982,133.3932863946908,149.54355945895625,119.95561451193933,-35.86484041166809,-78.22107656461121,-56.5814174072429,-92.39220015595149,79.29116993440852,-108.05198765524506,-138.42622359886056,-76.50510311920107,1.568261314864678,1.3689049653051995,1.5518595678318,1.4350447732450184,0.6452005704794995,0.5543065139286752,0.7597451092849717,0.6183020853629506,-0.10972337226968247,-0.3079478496241699,-0.20779399474163687,-0.20584913665450835,3.007232347652348,2.955317782217782,2.049494285714286,2.2513564035964033,-0.00019491961491961487,-0.0005082237882237882,-0.0002652338052338053,-0.0002620949020949021,32
159,4877.318799999999,5794.1986,3461.7487,3924.8638,-0.14268463699850686,0.874740625164248,-0.15963173913727857,1.820612804236831,0.17462405834921255,-0.4896534111689209,0.2099917811387869,-0.9188244170989482,2.18676,2.32432,1.80269,1.92344,0.30886809870881776,0.6258874799834232,0.4604969749086307,0.4745970568808871,0.14124462616328165,0.2692776726024915,0.25544989704754045,0.24674388433269928,2.19,2.38,1.79,1.97,1.44,0.37,0.64,0.29,3.2,4.16,3.29,3.3200000000000003,-9.009009009008994e-05,-0.001131131131131131,0.0013313313313313313,-0.000970970970970971,0.08649649649649649,0.1128828828828829,0.07364364364364363,0.0853153153153153,70.0,69.0,62.0,72.0,2186.76,2324.32,1802.6899999999998,1923.44,11.316192976802158,7.262756346912665,6.65977481579851,7.123732011028961,1.086472534117499,0.7439385339203667,0.6417276802040873,0.7741222312789229,0.03459222318601096,0.1564504526977375,0.18156766508789168,0.09428005727671795,40.68649131046084,271.76914727846906,46.50505963194561,171.19360812860475,14.286647141556996,-262.87774116853177,2.724424045913147,-168.60181595216181,-38.09569908282097,68.94753520320086,46.42518804473352,29.67623833513347,1.30416319544126,1.4401293255998888,1.6729875152452627,1.4382383177374989,0.5782299232069545,0.7791963188289427,0.7336170735936072,0.7933788207937963,-0.20582207710371106,-0.09536520256804153,0.3024378802606504,-0.19565612064082574,2.2967596603396605,2.427599120879121,1.5617053946053945,2.0841137062937065,-0.00022021954021954023,-0.0002067650067650068,0.0004824516624516624,-0.0003216690816690817,33
160,3811.0833,28706.482799999998,3541.7869,11190.0318,0.20230138546443355,-0.9493907215564543,0.8050159213386547,-0.7533131093241239,0.25390320419400303,-0.34707931142314824,0.8857177618074492,0.380052608205388,1.94039,5.23966,1.85703,3.3011999999999997,0.214406035129611,1.1191272869517568,0.30533011495756524,0.5404723489689366,0.11049636162297838,0.21358776847195368,0.16441851502537128,0.163719965154773,1.935,5.4399999999999995,1.8099999999999998,3.23,1.33,2.67,1.12,2.1799999999999997,2.77,7.43,2.94,4.67,-2.2226687179682813e-19,0.0003303303303303304,0.0011011011011011012,-8.008008008007971e-05,0.07243243243243241,0.17532532532532533,0.07135135135135134,0.09645645645645645,84.0,80.0,75.0,86.0,1940.39,5239.66,1857.03,3301.2,13.490309835761407,6.275385561863738,9.348111549824019,7.061931574882842,1.1886567416253528,0.6844699615773436,0.8946851005716764,0.8033763831926007,0.03570503956484483,0.19950409602659658,0.1162145202424254,0.11244092063595801,62.540177039578225,500.1948627018481,72.85918868855403,201.66202707362325,49.92946094642125,-376.614836683607,72.39756926530845,-196.532904055231,37.66062497810655,329.1749769698492,-8.188610433351075,45.19281787032232,1.3389458307333453,1.4117839260941754,1.439769351848955,1.2931536298707866,0.49736139086701336,0.869612744392103,0.7056308058443757,0.8655376115950933,0.19752402717543915,0.4503053375995796,0.1937082908593927,0.13000224002447736,1.8671103696303697,4.367667172827173,1.7546902897102896,3.1796232167832166,0.00014670596670596673,0.0017457313857313851,0.00020488430488430485,0.00024339696339696347,29
161,5723.1327,4343.4264,10843.1453,3549.1611000000003,-0.20374529086286453,-0.021641101571365784,-1.3013465097376267,-0.6277182476820817,0.2548898738741692,0.44749412276059236,0.26905667810575623,0.3648731578055493,2.3555699999999997,2.04426,3.12735,1.82923,0.4176394079825322,0.40549655041689314,1.0309351470873422,0.45064254914510676,0.1772986614630566,0.19835859940364392,0.329651349253311,0.24635641726032637,2.32,2.01,2.83,1.78,1.35,1.21,0.96,0.86,3.6399999999999997,3.5700000000000003,5.28,3.19,0.00028028028028028053,0.0003803803803803803,0.0008808808808808809,-0.00012012012012012023,0.09849849849849851,0.10106106106106105,0.11491491491491493,0.06476476476476478,71.0,78.0,58.0,72.0,2355.5699999999997,2044.2599999999998,3127.35,1829.23,9.798843429395092,10.09414407912801,5.027110417412697,5.691861834988636,0.8016080049508582,0.9067299736755638,0.39761764895458546,0.5954363356476035,0.12399482398869033,0.08716080680873883,0.35165737629019045,0.20602110219490388,51.67949616147566,108.9856591685915,417.672814664211,197.28947495808274,-17.316592462132117,97.14349207081038,-416.8650850251745,136.60646486820852,-48.69194952971596,49.40663773928351,-25.963069858520186,142.34398717700327,1.7374947682942494,1.515512523308388,2.028703076040888,1.503199192530195,0.49153202978920396,0.5574926975023153,0.801096833176257,0.8691807693207894,-0.19148019307254344,0.1927009521437979,-0.0758747679477909,0.4686576541902911,2.4939430969030965,1.9090535664335664,3.262699000999001,1.4637915484515482,-0.00027702321702321705,0.0002706835506835507,-0.00027096897096897093,0.0007316085116085118,30
162,518.6463,12270.2372,6057.617899999999,4872.270700000001,2.478950519074012,-0.13741500127245665,-0.6999102311484271,-0.024999684394451105,1.2197751783805655,0.050238605540627666,0.4361964188187096,0.5028368997381719,0.66633,3.47756,2.30587,2.18295,0.27322267676750406,0.4204921478458307,0.860570417281468,0.32710854085456104,0.4100410858996354,0.12091585705087209,0.3732085578464822,0.14984701475277082,0.63,3.48,2.27,2.135,0.09,2.3400000000000003,0.77,1.5,2.01,4.640000000000001,4.62,3.25,0.00025025025025025025,-0.0006306306306306305,0.001981981981981982,-0.0016516516516516516,0.06883883883883883,0.12443443443443443,0.07847847847847847,0.07438438438438437,75.0,78.0,59.0,76.0,666.3299999999999,3477.56,2305.87,2182.95,10.443501662071396,11.822976056429802,3.797548069752627,9.085111681478429,0.9139892348858759,1.1122475278357447,0.3526916645246294,0.9566628338993388,0.048919333607668314,0.022124258504133465,0.38775280598725637,0.07194177278815683,55.12736827999566,23.390643347358814,325.8943696915973,114.87531820370579,-15.666504999545065,-15.833497925899895,-29.440957316608607,19.082328212164683,52.85439768436966,-17.21692596353556,324.5618126473987,-113.27931621618256,1.4908196078904508,1.4062493248912056,1.7926639340180408,1.3465401478104693,0.5818822574457929,0.5101765738691781,0.9064034124888523,0.7148480276681017,0.19648095949382596,0.12259175787272263,0.675783149927475,-0.5024615309323399,0.5734411588411588,3.388363976023976,1.2995870729270729,2.4673443956043957,0.000185963645963646,0.00017857061857061852,0.0020145804345804348,-0.0005693581493581493,29
166,1612.1413,6508.089400000001,1545.7645,1696.9177,-0.14636522368960936,0.4683812765003452,0.5919836075978706,0.6948434644544559,0.45015266223132305,0.34599926722707763,0.9458604694044546,0.3913721226893293,1.22239,2.4933199999999998,1.17803,1.23227,0.3433715012926961,0.5398562564238744,0.39750448940861033,0.4224077971581491,0.2809017590889128,0.21652104680661705,0.33743155047716133,0.34278834764958094,1.18,2.45,1.0999999999999999,1.2149999999999999,0.38,0.96,0.55,0.16,2.23,4.97,2.55,2.54,-0.0005105105105105106,-0.0005805805805805806,0.00027027027027027017,-0.000750750750750751,0.07768768768768769,0.11881881881881881,0.042952952952952955,0.07654654654654655,77.0,73.0,56.0,70.0,1222.39,2493.3199999999997,1178.03,1232.27,8.929077853065044,8.979498788256585,4.611962394183558,7.19461708766856,0.957009157705588,0.924154160691332,0.44293064808922905,0.7587478795306397,0.06678252760400216,0.09178612945850162,0.3047902512691758,0.18133604358277822,123.65629246302348,201.45034404301686,160.20936289015825,157.82002112967461,-114.63653739573124,14.255549592637257,-124.68868666039761,63.38363110806456,46.36100688744705,-200.9453169916177,100.59707439371982,-144.53260662192366,1.447760855811777,1.464099833541269,1.5672990783432168,1.4361904283739588,0.7047885770350094,0.692882046543108,0.8982806932706856,0.8037823876122694,0.07672319286181097,-0.6472472313966762,0.4657665286337172,-0.6406591211908514,1.1768054945054947,3.0979290909090906,0.8576712087912086,1.7005280719280718,9.126027126027125e-05,-0.0012104286104286106,0.0006413589413589414,-0.0009374535974535974,23
170,5733.6345,30804.675199999998,1742.6273999999999,13671.1872,0.7961168125293612,0.3559112634859365,0.5457984717142459,0.6310838719054797,-0.5445568741254005,0.2987118210570526,0.853055841248283,0.5653612251769701,2.37587,5.53502,1.28618,3.69088,0.2981211886129532,0.4101570426068532,0.2972682418288237,0.22043598980202847,0.12547874614896995,0.07410217896355445,0.23112491395358636,0.059724507380903326,2.41,5.52,1.23,3.6799999999999997,1.33,4.119999999999999,0.72,3.17,3.29,7.14,2.27,4.52,0.00023023023023023022,0.0009409409409409404,0.00014014014014014016,0.0008308308308308308,0.08151151151151152,0.14280280280280283,0.07007007007007007,0.0742842842842843,69.0,88.0,65.0,85.0,2375.87,5535.02,1286.18,3690.88,11.074557473026701,14.221656026418286,10.281413375596614,13.48658108165719,1.0889702597087016,1.2177824619996263,0.8616549187281718,1.2140530823070492,0.03541480328661617,0.015696422418143285,0.07482659251079138,0.037613857778598714,100.63068216818247,113.15923750232412,65.87809951735929,37.06664221956917,-99.86061654385838,111.00188318507394,31.528860136135464,27.75632752841146,-12.425435892323193,21.990792652257888,57.84336586450604,-24.56668979673688,1.511084211367245,1.3288565183011998,1.6727632416040468,1.3626216679785554,0.48055615600409085,0.32390836829040454,0.5162697342703698,0.4056781312424537,-0.12731069363822553,0.17638524552004414,0.44932507365855284,-0.07065617061664503,2.4415425774225774,5.409838901098901,1.055061078921079,3.71783000999001,-0.0001314766314766315,0.00025061281061281065,0.0004627005427005426,-5.39539739539739e-05,30
172,2074.7992999999997,5503.4233,2822.1434,4556.9388,0.05720786569828373,0.040980191366821295,-0.3672256303011361,-0.22041513930645618,-0.04192284632565136,0.5388527768603373,0.5108544312184952,0.24892643483946303,1.4153900000000001,2.2928900000000003,1.66506,2.1171,0.26733957413746284,0.4960632498986394,0.22297667232246515,0.27354412806711825,0.18888050229086176,0.21634847284372097,0.1339150975475149,0.12920699450527526,1.42,2.21,1.63,2.09,0.66,0.84,1.17,1.42,2.3,4.109999999999999,2.3200000000000003,2.9,-4.0040040040039856e-05,0.0011711711711711711,-0.00012012012012012023,0.000520520520520521,0.08544544544544544,0.13216216216216217,0.06250250250250251,0.08166166166166167,84.0,81.0,72.0,79.0,1415.39,2292.8900000000003,1665.06,2117.1000000000004,12.946772955040466,10.901059496331728,11.607683530702735,11.978486426945349,1.203237678178965,1.0762253616035553,1.0071173634815629,1.1840825593127775,0.010130374040818957,0.031640187929746766,0.06415611913988695,0.017088284226497663,71.64076764034112,167.08000514730372,87.25392152129778,62.59442821046651,-59.795594503888225,-84.10644448840847,-74.19559068908512,58.78335927980702,-39.45740064961098,-144.36701186746683,-45.9158049384146,21.50765247014122,1.3294124965035259,1.3822037546169486,1.4089257235533288,1.3375798874220577,0.5659188840776875,0.6392731773761349,0.5301396597934636,0.5787968166265711,-0.03756972097676805,-0.3032615601496544,-0.2758047208970962,0.19204499552229393,1.432769110889111,2.5531939460539466,1.7714712287712289,2.0262014985014987,-3.479301479301473e-05,-0.0005211290211290211,-0.00021303549303549306,0.00018197898197898197,33
176,1773.8122,23494.9794,1216.6610999999998,12542.002400000001,-0.04191103748803293,0.11297676011449598,10.679482361773687,1.3446022163135685,0.008263429997401931,0.4326308069555993,2.462629484075605,-0.49686496783380785,1.3097,4.81086,1.07281,3.51904,0.24186382532325912,0.5921194646353047,0.2563977455049088,0.39794456699394704,0.18467116539914416,0.12307975385592279,0.23899641642500422,0.1130832746981981,1.31,4.775,1.04,3.56,0.57,3.44,0.53,2.17,1.96,7.01,2.7,4.75,0.00010010010010010008,0.0018118118118118124,0.00011011011011011009,0.000650650650650651,0.06944944944944945,0.14093093093093095,0.04051051051051051,0.07804804804804805,69.0,76.0,64.0,74.0,1309.7,4810.86,1072.81,3519.04,11.693564917143872,9.592138465757335,6.70367722196066,7.890266116137534,1.098480475578879,0.9490469344712148,0.5838551775245228,0.8480669480638898,0.05255729455320424,0.04649066845951566,0.26104668014375676,0.06569002067194418,32.01453498857537,162.29731928310818,55.15928751809799,113.74113904307346,-29.196913121364066,46.96159790399807,24.94043854648531,-21.55354533111102,13.13281061761857,-155.35452413362916,49.198795967108694,-111.68030889317737,1.536650402876301,1.5441653908798534,1.5920172538299564,1.43342033746169,0.4076760074752542,0.5888649721536879,0.7594674453253216,0.7629525329549544,-0.0345244730469338,-0.3916489697532327,0.38441826568656573,-0.3743893319171326,1.3241485514485516,5.212126273726273,0.9022628171828172,3.7768337462537462,-2.8926028926028934e-05,-0.0008033358833358832,0.0003414358014358015,-0.0005161035961035962,29
179,3201.2213,2728.6766,3842.809,2131.0276999999996,0.07536190248179064,0.2980856105626053,3.743704024290215,0.1222847129004907,0.03462958542565853,0.4091158700806999,1.3237250498701465,-0.09088190152576439,1.74557,1.57698,1.93502,1.42943,0.3926915775771108,0.49174249318113644,0.3138576103904444,0.2962390505993428,0.22496466917803973,0.3118254468548342,0.1621986389755374,0.20724278250725311,1.74,1.53,1.9100000000000001,1.4300000000000002,0.69,0.25,1.24,0.38,2.98,3.3,3.3499999999999996,2.32,0.0009509509509509509,-0.0002802802802802803,-0.00018018018018017988,-0.0006606606606606606,0.09002002002002003,0.1406006006006006,0.060480480480480485,0.09253253253253253,72.0,78.0,62.0,80.0,1745.5700000000002,1576.98,1935.02,1429.43,9.285821873701273,11.78700484575975,7.97507554718945,12.256267469576711,0.9218066362632181,1.013953300436759,0.7449006172588826,1.276992050843931,0.041265492517814195,0.029847356053201324,0.18850006179650425,0.004562926807404999,14.305860707737397,45.807926706506564,95.32048870123342,9.044505145988648,-14.152755302960022,-45.214770833097816,91.35988391288365,8.170547237315171,-2.08738303234499,-7.347832854598964,27.19130702387053,-3.878818270893414,1.5462305716312705,1.469643646470242,1.5734247702424886,1.3944155906249827,0.6305627824675838,0.4291436896245787,0.693063219933922,0.46635281329324685,-0.1087936589614912,-0.08995077024688183,0.05355637703625988,0.06518174991488103,1.8194933266733266,1.6535165634365634,1.9059349250749251,1.3960186013986013,-0.00014799464799464796,-0.00015322635322635324,5.822837822837824e-05,6.688968688968687e-05,31
180,3347.4223,4443.2085,5957.463599999999,1324.6699,0.013763095351273957,0.5901269276405716,0.48675619664023406,-0.4573175824573674,0.551101466527138,0.5495781351329373,1.1443285103541805,-0.18284587803590702,1.70175,2.0444299999999997,2.18014,1.0909699999999998,0.6719146058093989,0.5133366099354302,1.0974758222393786,0.36668018640226524,0.3948374354690165,0.2510903332153364,0.5033969480122279,0.3361047383541851,1.64,2.005,1.85,1.1099999999999999,0.17,0.62,0.66,0.01,3.58,3.8100000000000005,5.41,1.9100000000000001,0.000980980980980981,0.0005405405405405405,0.00048048048048048047,0.000890890890890891,0.08534534534534537,0.11703703703703705,0.05967967967967969,0.06615615615615617,75.0,79.0,62.0,79.0,1701.75,2044.4299999999998,2180.1400000000003,1090.9699999999998,5.538377851897235,9.168542703189734,2.297624012208914,7.279302241477724,0.4984818473514262,0.9328485437539502,0.21143080492767732,0.7569739909314728,0.3008735214088487,0.0824111646063459,0.367179490869594,0.09710350807360335,256.70842420237676,103.9822247574272,560.5555179526852,61.662414910910925,112.48607633036023,36.34956190904185,250.6827242956848,5.733217205509425,230.75115966830543,-97.4218271976298,501.3787594692229,-61.395306279224485,1.6794357148357997,1.3915247690113102,1.660315821683831,1.40715389382735,0.8566581264425931,0.7486052792230757,0.9726664711334474,0.802988504365237,0.43394839298340193,0.053039548788758474,0.6278308773295087,0.08456576922466758,1.1972298701298703,1.9973183416583413,0.9878992407592408,1.0373152247752246,0.00101005031005031,9.431763431763428e-05,0.002386868386868387,0.00010741696741696739,20
187,2361.6093,18840.2177,6651.2324,7099.1633,-0.11768016293467287,-0.2868352683682711,1.530913089636393,0.6994211029803794,-0.08850621347411078,0.03107203468000403,0.08584186393333973,0.2884225750537207,1.49149,4.32389,2.54152,2.6525700000000003,0.37022544469552604,0.3797274916305113,0.4380736120790659,0.251069104232281,0.2482252275882011,0.08782080294145117,0.1723667773926886,0.09465126433318667,1.5,4.305,2.5,2.63,0.42,3.22,1.05,1.9,2.66,5.42,3.8499999999999996,3.5,0.0008208208208208209,-0.00013013013013013004,0.0018118118118118118,-0.00010010010010009974,0.08784784784784784,0.12373373373373375,0.04985985985985986,0.06208208208208208,65.0,83.0,61.0,71.0,1491.49,4323.889999999999,2541.52,2652.57,9.649617998408358,13.095378780511966,4.585316247730808,9.937483138772189,0.9226821007304474,1.253321121025033,0.4933529289385252,0.925405596196065,0.043993393691949656,0.004562926807404999,0.36222744690311437,0.0609904845610405,4.781307535010599,72.60845042990312,115.3280391610448,69.31982477545957,3.476942472892878,71.46878009485215,-4.197567848256475,67.81895038284144,-3.2820379011435405,12.814076072248156,115.25162489479602,-14.346709583389096,1.6037614843226955,1.3475312063364586,1.5381955756533507,1.3643254360429173,0.53021840626696,0.4983915859134363,0.89388823868261,0.6920933948197696,0.07001906094477434,0.07994935681768851,0.6142567595359614,0.03108618541391155,1.4466352047952047,4.27135928071928,2.075908851148851,2.6390652347652352,8.979938979938981e-05,0.00010516660516660525,0.000932154452154452,2.7036567036567006e-05,36
189,3130.837,5312.7543000000005,2495.3817,2588.7962,-0.7143693480445066,-1.1868507921396878,0.030826914966242125,-1.4242261286268465,0.14850771190338422,-0.026076996799956637,0.3856699447121309,-0.0926652683546582,1.7065200000000003,2.20849,1.5420499999999997,1.48078,0.46757511653209255,0.6597925582332678,0.34272948151567,0.6293542655770278,0.27399334114577767,0.2987527940960873,0.22225575144494022,0.42501537404410367,1.71,2.31,1.52,1.615,0.8500000000000001,1.01,0.75,0.24,3.27,3.71,2.62,2.6799999999999997,0.00042042042042042034,0.002172172172172172,7.007007007007013e-05,0.0010610610610610608,0.09691691691691691,0.12457457457457458,0.0634934934934935,0.07515515515515515,78.0,79.0,66.0,76.0,1706.5200000000002,2208.49,1542.0499999999997,1480.78,9.181300615585771,7.745748245649256,7.721468451615503,4.82595535030566,0.7486593041762706,0.7177787938953603,0.7770099474709913,0.5246035276980794,0.11342815541112916,0.14195258295933755,0.14389697818534763,0.3530118736366088,204.32420636144042,333.7847032919183,106.62916902048582,369.8461429136788,63.47056825362061,-10.40743468624882,69.19746962176774,21.3865701546826,194.21603505064917,333.62241149977524,81.12638216969782,369.22727966002753,1.5748827608582106,1.338796366988468,1.4780522519328518,1.3506609050545002,0.6761706644614605,0.7920923823328905,0.736729712404109,0.9229698656331323,0.5881049923722825,0.7110274383529722,0.2624463266219857,0.8262353662387096,1.2307110689310692,1.3967440959040958,1.3864110489510486,0.581022877122877,0.0009525704325704324,0.001625116925116925,0.00031158949158949164,0.0018013155613155615,34
